source_file,intervention_name,intervention_category,n_total,n_success,success_rate_percent,followup_weeks,is_refractory,is_rct,dose_intensity,combo_therapy,oracle_vibe_score,outcome_type,prior_treatment,fistula_complexity,study_year,confidence_score,effective,stringency_score,stringency_x_vibe,stringency_x_refractory,adjusted_vibe,is_refractory_cohort,previous_biologic_failure,stringency_rating,dropout_rate,concomitant_meds_allowed,blinding,has_placebo_arm,analysis_type,primary_endpoint_type,extraction_confidence,exclusion_reason,sample_size,success_percentage,is_valid_trial,num_healed,data_source,success_class,blinding_Double-Blind,blinding_Open-Label,blinding_Single-Blind,blinding_Unknown,cat_Antibiotic,cat_Biologic,cat_Combination,cat_Other,cat_Small_Molecule,cat_Stem_Cell,cat_Surgical,intervention_category_Antibiotic,intervention_category_Biologic,intervention_category_Combination,intervention_category_Other,intervention_category_Small_Molecule,intervention_category_Stem_Cell,intervention_category_Surgical,blinding_Double-Blind.1,blinding_Open-Label.1,blinding_Single-Blind.1,blinding_Unknown.1,analysis_type_ITT,analysis_type_Modified-ITT,analysis_type_Per-Protocol,analysis_type_Unknown,primary_endpoint_type_Clinical,primary_endpoint_type_Combined,primary_endpoint_type_Endoscopic,primary_endpoint_type_Radiological,primary_endpoint_type_Unknown,study_group,sample_weight,is_small_cohort
Wang_2023_Efficacy_and_safety_of_adalimumab_biosimilar_(HS01_PMC10613675.pdf,adalimumab biosimilar (HS016),Biologic,91.0,46.0,75.4,12.0,0.0,0.0,Standard,0.0,70.0,Clinical,unknown,Unknown,2023.0,80.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,91.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,b376259e31cc,0.5,0
Kim_2025_Comparison_of_endoscopic_healing_and_durability_be_PMC12218187.pdf,Infliximab and Azathioprine,Combination,108.0,85.0,78.7,52.0,0.0,0.0,Standard,1.0,70.0,Clinical,unknown,Unknown,2025.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,108.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,28962fa31811,0.5,0
de_2022_Mucinous_adenocarcinoma_in_perianal_fistula_in_Cro_PMC9160469.pdf,Extra levator abdominoperineal rectal resection (APR) with partial prostatectomy,Surgical,1.0,1.0,100.0,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Complex,2022.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,8bb0d5533ecd,0.5,1
Ji_2023_Stem_Cells__PMC12372537.pdf,Laparoscopic diverting colostomy,Surgical,66.0,28.0,42.42,0.0,0.0,0.0,Standard,0.0,70.0,Clinical,unknown,Complex,2025.0,80.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,66.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,93a8035cfbfc,0.5,0
Kamada_2022_Risk_factors_for_refractory_enterocutaneous_fistul_PMC9700890.pdf,button jejunostomy removal,Surgical,47.0,12.0,80.0,0.0,1.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2022.0,80.0,1.0,0.6,0.42,0.6,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,47.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,8a9827a0e7a5,0.5,0
van_2025_Mid-_and_long-term_functional_outcomes_of_advancem_PMC12064625.pdf,Advancement flap,Surgical,81.0,35.0,43.0,117.0,0.0,0.0,Unknown,0.0,50.0,Fistula_Closure,unknown,Complex,2025.0,90.0,0.0,0.6,0.3,0.0,49.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,81.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,8ff0d251e60a,0.5,0
Manne_2016_Predictors_of_Outcome_of_Rectovaginal_Fistula_Surg_PMC4701068.pdf,Mucosal flap procedure vs. Seton placement,Surgical,63.0,47.0,15.0,4.0,0.0,0.0,Unknown,0.0,40.0,Fistula_Closure,unknown,Complex,2016.0,85.0,1.0,0.6,0.24,0.0,39.2,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,63.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,6ea880b985a2,0.5,0
Hobbiss_1982_Management_of_perianal_Crohn's_disease._PMC1437976.pdf,Laying open the fistula track,Surgical,26.0,20.0,76.92,0.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Simple,1982.0,85.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,26.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,1cf36af0eeed,0.5,1
Adler_2019_Identifying_perianal_fistula_complications_in_pedi_PMC6693740.pdf,Administrative claims-based case definitions,Other,274.0,42.0,15.0,0.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Unknown,2019.0,85.0,0.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,274.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,f835f6d7c40e,0.5,0
Nelson_2021_Anal_Fistula__PMC11559975.pdf,Cutting of the intersphincteric space (COIS),Surgical,72.0,35.0,97.22,52.0,0.0,1.0,Standard,0.0,80.0,Clinical,unknown,Complex,2024.0,90.0,1.0,1.0,0.8,0.0,72.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,72.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,d88787ea587e,0.5,0
Yi_2024_Efficacy_of_radial_incision_combined_with_tunnel_f_PMC11479427.pdf,Radial incision combined with tunnel floating line drainage,Surgical,96.0,0.0,0.0,26.0,0.0,1.0,Unknown,0.0,70.0,Clinical,unknown,Complex,2024.0,85.0,0.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,96.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,a483807c46c5,0.5,0
Sivabalaji_2021_Management_of_nasal_synechiae_with_Kshara_Sutra_-__PMC8377181.pdf,Kshara Sutra,Other,1.0,1.0,100.0,3.0,0.0,0.0,Unknown,1.0,70.0,Clinical,unknown,Unknown,2021.0,80.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,a9de63dd406a,0.5,1
Kelm_2021_Early_Ileocecal_Resection_Is_an_Effective_Therapy__PMC7918661.pdf,Ileocecal Resection (ICR),Surgical,103.0,29.0,28.16,104.0,0.0,0.0,Unknown,0.0,70.0,Clinical,mixed,Unknown,2021.0,85.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,103.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,004c09aa06cd,0.5,0
Huang_2021_Acquired_Rectourethral_and_Rectovaginal_Fistulas_i_PMC8138555.pdf,Definitive Repair,Surgical,163.0,82.0,50.3,0.0,0.0,0.0,Unknown,0.0,60.0,Fistula_Closure,unknown,Mixed,2021.0,85.0,0.0,0.6,0.36,0.0,58.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,163.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,89a3b63a4be7,0.5,0
Ohara_2021_Rectoperineal_Fistula_Presented_5_Months_After_Rep_PMC8264442.pdf,Transperineal repair with fistulous tract excision,Surgical,1.0,1.0,100.0,26.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2021.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,96782fa391a2,0.5,1
Nakamura_2021_Multilayered_Human_Skeletal_Muscle_Myoblast_Sheets_PMC8076781.pdf,Multilayered Human Skeletal Muscle Myoblast Sheet,Stem_Cell,60.0,30.0,50.0,4.0,0.0,1.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2021.0,90.0,0.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,60.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,8aa913280d1c,0.5,0
Ghattas_2025_A_rare_case_of_synchronous_anal_metastasis_from_si_PMC12212156.pdf,Trimodality therapy (neoadjuvant chemoradiotherapy followed by abdominoperineal resection),Combination,1.0,1.0,100.0,4.0,0.0,0.0,Standard,1.0,60.0,Clinical,unknown,Unknown,2025.0,70.0,1.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,baf08c1a6a9a,0.5,1
Ehrl_2020_Complex_microsurgical_perineal_reconstruction_afte_PMC8557145.pdf,Radical surgical excision with microsurgical perineal reconstruction,Surgical,1.0,1.0,100.0,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Complex,2020.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,4fd368ad4b71,0.5,1
Srinivasan_2022_Systematic_review_and_meta-analysis_evaluating_res_PMC8814980.pdf,anti-TNF dose intensification,Biologic,26.0,0.0,33.0,48.0,1.0,0.0,High,0.0,60.0,Clinical,anti_tnf_failure,Unknown,2022.0,80.0,0.0,0.5,0.3,0.5,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,26.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,8121530f5cd8,0.5,1
Flaifel_2025_The_outcomes_of_robotic_ileocolic_resection_in_Cro_PMC11946954.pdf,Robotic ileocolic resection,Surgical,5760.0,369.0,6.41,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2025.0,85.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,5760.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,9bd6dea75631,0.6382276208111568,0
Ito_2023_Monitoring_of_leucine-rich_alpha-2-glycoprotein_an_PMC10517443.pdf,Small Bowel Capsule Endoscopy,Other,114.0,91.0,79.82,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2023.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,114.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,44c4cb353675,0.5,0
Almeida_2019_Value_of_three-dimensional_endoanal_ultrasound_sca_PMC6352344.pdf,3D endoanal ultrasound scan (3D-EAUS),Other,87.0,79.0,92.0,0.0,0.0,0.0,Unknown,0.0,70.0,Radiological,unknown,Mixed,2019.0,90.0,1.0,0.8,0.56,0.0,65.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,87.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,576fae84a8f1,0.5,0
Wang_2019_An_end-to-end_pancreatic_anastomosis_in_robotic_ce_PMC6462313.pdf,Robotic central pancreatectomy with end-to-end pancreatic anastomosis,Surgical,11.0,11.0,100.0,26.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2019.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,11.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,1dbcfad32c9f,0.5,1
Xu_2020_Analysis_of_Risk_Factors_for_Anorectal_Stenosis_of_PMC7063846.pdf,Retrospective analysis of risk factors,Other,139.0,44.0,31.7,0.0,0.0,0.0,Unknown,0.0,50.0,Clinical,unknown,Mixed,2020.0,90.0,0.0,0.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,139.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,8be6f22bf54d,0.5,0
Bhome_2018_A_transvaginal_approach_to_rectovaginal_fistulae_f_PMC5954075.pdf,Flapless Transvaginal Repair,Surgical,15.0,10.0,67.0,208.0,1.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Mixed,2018.0,90.0,1.0,0.6,0.42,0.6,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,15.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,8f112bea3505,0.5,1
Rencz_2019_Patient_and_general_population_values_for_luminal__PMC6544586.pdf,Time Trade-Off (TTO),Other,427.0,206.0,48.24,52.0,0.0,0.0,Unknown,0.0,60.0,Clinical,mixed,Mixed,2019.0,90.0,0.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,427.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,eec727092bfe,0.5,0
Luo_2015_Hand-assisted_laparoscopic_versus_open_radical_res_PMC4723893.pdf,Hand-assisted laparoscopic radical resection,Surgical,9.0,9.0,100.0,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2015.0,80.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,9.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,aa6057c42159,0.5,1
Olajide_2023_Closure_of_Fistula-in-Ano_Using_a_Radial-Emitting__PMC10395862.pdf,Fistula Laser Closure (FiLaC),Surgical,11.0,9.0,81.8,0.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Mixed,2023.0,85.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,11.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,5e48b412271a,0.5,1
Moustafa_2024_Fascia_Lata_Biological_Plug_A_Novel_Technique_for__PMC11629132.pdf,Fascia Lata Biological Plug (FBP),Surgical,46.0,37.0,80.4,78.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2024.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,46.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,78dec0e9d49f,0.5,0
Garg_2024_Botulinum_injection_technique_to_reduce_spasms_in__PMC11701450.pdf,Botulinum toxin injection,Other,455.0,447.0,98.24,4.0,1.0,0.0,Standard,0.0,70.0,Clinical,unknown,Mixed,2024.0,90.0,1.0,0.5,0.35,0.5,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,455.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,d4ee492d6839,0.5,0
Garg_2021_Diagnosis_of_anorectal_tuberculosis_by_polymerase__PMC8069068.pdf,"Polymerase chain-reaction, GeneXpert, Histopathology",Other,776.0,122.0,15.72,312.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Mixed,2021.0,90.0,0.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,776.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,573f16a336cd,0.5,0
Alcota_2025_Etiology_of_pulp_necrosis_as_a_predictor_of_succes_PMC12631631.pdf,Regenerative Endodontics,Stem_Cell,2.0,1.0,50.0,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2025.0,50.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,2.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,c9673327e1b1,0.5,1
Li_2022_Internal_Orifice_Alloy_Closure-A_New_Procedure_to__PMC9157345.pdf,Internal Orifice Alloy Closure (IOAC),Surgical,21.0,18.0,85.7,26.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Mixed,2022.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,21.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,4568ae686e7d,0.5,1
Schouten_2021_Efficacy_and_safety_of_autologous_adipose-derived__PMC8580893.pdf,Autologous adipose-derived stromal vascular fraction enriched with platelet-rich plasma,Stem_Cell,45.0,38.0,84.0,0.0,0.0,0.0,Unknown,1.0,70.0,Fistula_Closure,unknown,Complex,2021.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,45.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,2ca25a76fdae,0.5,0
Zhang_2025_Management_of_Complex_Anal_Fistula_in_Recurrent_Pe_PMC12445932.pdf,Definitive fistula repair,Surgical,1.0,1.0,100.0,0.0,1.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2025.0,85.0,1.0,0.6,0.42,0.6,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,15be5c02a3b7,0.5,1
Jabeen_2019_Diagnostic_Accuracy_of_Short_Tau_Inversion_Recover_PMC6961795.pdf,Short Tau Inversion Recovery (STIR) MRI,Other,150.0,125.0,83.3,0.0,0.0,0.0,Unknown,0.0,70.0,Radiological,unknown,Unknown,2019.0,90.0,1.0,0.8,0.56,0.0,65.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,150.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,e5f2b5f731b2,0.5,0
"Vuyyuru_2024_Prevalence_of_stricturing,_penetrating_complicatio_PMC11497656.pdf",CT enterography (CTE) or MR enterography (MRE),Other,557.0,54.0,10.6,0.0,0.0,0.0,Unknown,0.0,50.0,Radiological,unknown,Mixed,2024.0,80.0,0.0,0.8,0.4,0.0,47.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,557.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,231dca6bcb0f,0.5,0
Xu_2016_Meta-analysis_of_randomized_clinical_trials_compar_PMC5052239.pdf,Fistulectomy vs Fistulotomy,Surgical,565.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,50.0,Fistula_Closure,unknown,Simple,2016.0,85.0,0.0,1.0,0.5,0.0,45.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,565.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,d2c32564481d,0.5,0
Unknown_2025_A188_NATURAL_HISTORY_OF_PERIANAL_FISTULAS_IN_PATIE_PMC11807513.pdf,"Advanced therapy (anti-TNF, Risankizumab)",Biologic,29.0,10.0,62.5,52.0,0.0,0.0,Unknown,0.0,60.0,Fistula_Closure,unknown,Complex,2024.0,85.0,1.0,0.6,0.36,0.0,58.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,29.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,c9f84a4af8aa,0.5,1
Dimova_2023_Novel_Approach_in_Rectovaginal_Fistula_Treatment_C_PMC10525900.pdf,Combination of Modified Martius Flap and Autologous Micro-Fragmented Adipose Tissue,Combination,1.0,1.0,100.0,52.0,1.0,0.0,Unknown,1.0,85.0,Fistula_Closure,unknown,Complex,2023.0,90.0,1.0,0.6,0.51,0.6,83.30000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,e5468e87a5ac,0.5,1
Mutlu_2025_Surgical_Management_of_Perianal_Crohn's_Disease_wi_PMC11943472.pdf,Turnbull–Cutait Procedure,Surgical,1.0,1.0,100.0,182.0,1.0,0.0,Unknown,0.0,70.0,Clinical,anti_tnf_failure,Complex,2025.0,90.0,1.0,0.5,0.35,0.5,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,c7215b1c9c78,0.5,1
Garg_2024_Rectovaginal_Fistulas_Not_Involving_the_Rectovagin_PMC11032160.pdf,RENISTA concept (treating RVF not involving RV-septum like anal fistulas),Surgical,27.0,22.0,91.7,65.0,0.0,0.0,Standard,0.0,80.0,Clinical,unknown,Complex,2024.0,90.0,1.0,0.5,0.4,0.0,80.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,27.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,ed17fa6d1c64,0.5,1
Pronk_2025_Semiflex-assisted_vacuum_therapy_for_perianal_fist_PMC12685983.pdf,Semiflex-assisted vacuum therapy,Other,20.0,10.0,50.0,12.0,0.0,0.0,Unknown,0.0,50.0,Fistula_Closure,unknown,Mixed,2026.0,85.0,0.0,0.6,0.3,0.0,49.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,20.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,4a61fe76c7ab,0.5,1
